Región,Municipio,Colonia ,Codigo Postal
Estado de México,Coatepec Harinas,Segunda de San Miguel (El Cerrito),51704
Estado de México,Coatepec Harinas,Primera de Zacanguillo (Santo Niño Doctor),51705
Estado de México,Coatepec Harinas,Guadalupe,51713
Estado de México,Coatepec Harinas,Cuentla,51714
Estado de México,Coatepec Harinas,Plan de San Francisco,51714
Estado de México,Coatepec Harinas,Cochisquila,51714
Estado de México,Coatepec Harinas,Primera de Analco,51715
Estado de México,Coatepec Harinas,El Potrero,51716
Estado de México,Coatepec Harinas,Acuitlapilco,51716
Estado de México,Coatepec Harinas,San Martín el Salto,51720
Estado de México,Coatepec Harinas,Zacatones,51720
Estado de México,Coatepec Harinas,San José del Progreso (San José),51720
Estado de México,Coatepec Harinas,Santo Niño,51720
Estado de México,Coatepec Harinas,Loma de Acuitlapilco,51720
Estado de México,Coatepec Harinas,La Providencia,51723
Estado de México,Coatepec Harinas,Potrero Redondo,51723
Estado de México,Coatepec Harinas,Las Trojes,51723
Estado de México,Coatepec Harinas,Agua Bendita,51723
Estado de México,Coatepec Harinas,El Picacho,51723
Estado de México,Coatepec Harinas,La Conchita,51723
Estado de México,Coatepec Harinas,El Telar,51723
Estado de México,Coatepec Harinas,Segunda de Analco,51724
Estado de México,Coatepec Harinas,Segunda del Monte (La Presa),51724
Estado de México,Coatepec Harinas,Segunda de Zacanguillo,51724
Estado de México,Coatepec Harinas,Primera de Santa Ana,51724
Estado de México,Coatepec Harinas,Segunda de Santa Ana,51724
Estado de México,Coatepec Harinas,Primera del Monte (La Presa),51724
Estado de México,Coatepec Harinas,Las Jaras,51725
Estado de México,Coatepec Harinas,Agua Amarga,51726
Estado de México,Coatepec Harinas,San Fernando,51726
Estado de México,Coatepec Harinas,Los Fresnos,51726
Estado de México,Coatepec Harinas,Piedras Anchas,51727
Estado de México,Coatepec Harinas,La Javiela,51727
Estado de México,Coatepec Harinas,Tecolotepec,51727
Estado de México,Coatepec Harinas,Capulín Redondo,51727
Estado de México,Coatepec Harinas,Teocotitla,51727
Estado de México,Coatepec Harinas,La Rosa,51727
Estado de México,Coatepec Harinas,El Potrerito,51727
Estado de México,Coatepec Harinas,Huayanalco,51727
Estado de México,Coatepec Harinas,Llano Grande,51730
Estado de México,Coatepec Harinas,Puerta del Carmen,51730
Estado de México,Coatepec Harinas,Meyuca de Morelos,51733
Estado de México,Coatepec Harinas,Baja de Laja Azul,51733
Estado de México,Coatepec Harinas,Alta de Laja Azul,51733
Estado de México,Coatepec Harinas,San Luis,51734
Estado de México,Coatepec Harinas,El Cedrito,51734
Estado de México,Coatepec Harinas,El Reynoso,51734
Estado de México,Coatepec Harinas,La Cercada,51735
Estado de México,Coatepec Harinas,Adolfo López Mateos,51735
Estado de México,Coatepec Harinas,Chiltepec,51750
Estado de México,Coatepec Harinas,Las Vueltas,51750
Estado de México,Coatepec Harinas,La Laguna,51750
Estado de México,Coatepec Harinas,La Galera,51753
Estado de México,Coatepec Harinas,Monte de las Vueltas,51753
Estado de México,Coatepec Harinas,Cruz de Piedra,51754
Estado de México,Coatepec Harinas,Las Mesas,51754
Estado de México,Coatepec Harinas,Ixtlahuaca de Villada,51754
Estado de México,Coatepec Harinas,San Pedro,51754
Estado de México,Villa Guerrero,15 de Mayo,51760
Estado de México,Villa Guerrero,San Francisco,51760
Estado de México,Villa Guerrero,Villa Guerrero,51760
Estado de México,Villa Guerrero,Coxcacuaco,51765
Estado de México,Villa Guerrero,Santa Cecilia,51765
Estado de México,Villa Guerrero,El Islote,51765
Estado de México,Villa Guerrero,Ejido de San Mateo Coapexco,51765
Estado de México,Villa Guerrero,Jesús Carranza,51765
Estado de México,Villa Guerrero,Buenavista,51765
Estado de México,Villa Guerrero,San Felipe,51765
Estado de México,Villa Guerrero,Progreso Hidalgo,51766
Estado de México,Villa Guerrero,La Finca,51767
Estado de México,Villa Guerrero,Ejido de la Finca,51767
Estado de México,Villa Guerrero,Potrero Nuevo,51767
Estado de México,Villa Guerrero,Cruz Vidriada,51773
Estado de México,Villa Guerrero,San Diego,51773
Estado de México,Villa Guerrero,Santa María,51775
Estado de México,Villa Guerrero,La Joya,51775
Estado de México,Villa Guerrero,San Lucas,51776
Estado de México,Villa Guerrero,San Miguel,51776
Estado de México,Villa Guerrero,Zangillas,51777
Estado de México,Villa Guerrero,Los Ranchos de San José,51777
Estado de México,Villa Guerrero,Cuajimalpa,51777
Estado de México,Villa Guerrero,San Bartolomé,51777
Estado de México,Villa Guerrero,El Moral,51777
Estado de México,Villa Guerrero,San José,51777
Estado de México,Villa Guerrero,Matlazinca,51780
Estado de México,Villa Guerrero,Zacango,51783
Estado de México,Villa Guerrero,San Mateo Coapexco,51783
Estado de México,Villa Guerrero,Venturero de Zacango,51783
Estado de México,Villa Guerrero,Santiago Oxtotitlán,51783
Estado de México,Villa Guerrero,Totolmajac,51784
Estado de México,Villa Guerrero,San Pedro Buenos Aires,51784
Estado de México,Villa Guerrero,El Carmen,51784
Estado de México,Villa Guerrero,El Izote,51784
Estado de México,Villa Guerrero,Porfirio Díaz,51785
Estado de México,Villa Guerrero,San Gaspar,51786
Estado de México,Villa Guerrero,La Loma de la Concepción,51786
Estado de México,Villa Guerrero,Tequimilpa,51786
Estado de México,Villa Guerrero,El Peñon,51786
Estado de México,Villa Guerrero,Potrero de la Sierra,51786
Estado de México,Zacualpan,Zacualpan,51800
Estado de México,Zacualpan,Santiago,51800
Estado de México,Zacualpan,San José,51800
Estado de México,Zacualpan,Tlapexco,51800
Estado de México,Zacualpan,Huizoltepec,51810
Estado de México,Zacualpan,Ayotuxco,51813
Estado de México,Zacualpan,Tezicapan,51814
Estado de México,Zacualpan,Coloxtitlán,51814
Estado de México,Zacualpan,San Juan,51814
Estado de México,Zacualpan,Zotzocola,51815
Estado de México,Zacualpan,El Sitio,51815
Estado de México,Zacualpan,San Jerónimo,51815
Estado de México,Zacualpan,Gama de la Paz,51815
Estado de México,Zacualpan,El Salto,51816
Estado de México,Zacualpan,El Fresno,51816
Estado de México,Zacualpan,El Durazno,51816
Estado de México,Zacualpan,Río Florido 2da. Sección,51817
Estado de México,Zacualpan,El Colorín,51817
Estado de México,Zacualpan,Río Florido 1ra. Sección,51817
Estado de México,Zacualpan,Tres Cruces,51817
Estado de México,Zacualpan,Piedra Parada,51820
Estado de México,Zacualpan,Tepextitla 2da. Sección,51820
Estado de México,Zacualpan,Agua Dulce,51825
Estado de México,Zacualpan,Los Ejidos,51825
Estado de México,Zacualpan,El Despoblado,51825
Estado de México,Zacualpan,Apetlahuacan,51826
Estado de México,Zacualpan,La Luz,51826
Estado de México,Zacualpan,Las Huertas,51826
Estado de México,Zacualpan,Tepextitla 1ra. Sección,51827
Estado de México,Zacualpan,Los Planes,51827
Estado de México,Zacualpan,El Cortijo,51827
Estado de México,Zacualpan,Zacualpilla,51827
Estado de México,Zacualpan,Los Barriales,51850
Estado de México,Zacualpan,3 Cruces,51850
Estado de México,Zacualpan,El Coyol,51850
Estado de México,Zacualpan,Mamatla,51850
Estado de México,Zacualpan,Hueytecoxco,51850
Estado de México,Zacualpan,Cruz del Quiote,51854
Estado de México,Zacualpan,La Mora,51854
Estado de México,Zacualpan,Velixtla,51854
Estado de México,Zacualpan,Memetla,51854
Estado de México,Zacualpan,Yolotepec,51855
Estado de México,Zacualpan,Teocalcingo,51855
Estado de México,Zacualpan,La Trinidad,51855
Estado de México,Zacualpan,El Verdecillo,51855
Estado de México,Zacualpan,Coronas,51856
Estado de México,Zacualpan,Ixtayotla,51856
Estado de México,Zacualpan,San Antonio Amealco,51857
Estado de México,Zacualpan,Calatepec,51857
Estado de México,Zacualpan,La Cofradia,51857
Estado de México,Zacualpan,Huaxtitla,51857
Estado de México,Almoloya de Alquisiras,Almoloya de Alquisiras,51860
Estado de México,Almoloya de Alquisiras,Jaltepec de Arriba,51860
Estado de México,Almoloya de Alquisiras,Cerro de Tlapexco (Segunda Manzana),51860
Estado de México,Almoloya de Alquisiras,Cuarta Manzana,51860
Estado de México,Almoloya de Alquisiras,La Unión Riva Palacio,51863
Estado de México,Almoloya de Alquisiras,La Barranca,51863
Estado de México,Almoloya de Alquisiras,Loma Larga,51863
Estado de México,Almoloya de Alquisiras,Cerro del Guayabo,51863
Estado de México,Almoloya de Alquisiras,La Guadalupana,51863
Estado de México,Almoloya de Alquisiras,Totoltepec de Arriba,51863
Estado de México,Almoloya de Alquisiras,Totoltepec de la Paz,51863
Estado de México,Almoloya de Alquisiras,Capulmanca,51864
Estado de México,Almoloya de Alquisiras,San Andrés Tepetitlán,51864
Estado de México,Almoloya de Alquisiras,Plutarco González (Higueras),51864
Estado de México,Almoloya de Alquisiras,Quinta Manzana,51865
Estado de México,Almoloya de Alquisiras,Ahuacatitlán,51865
Estado de México,Almoloya de Alquisiras,Tepehuajes,51866
Estado de México,Almoloya de Alquisiras,Las Mesas,51866
Estado de México,Almoloya de Alquisiras,Mesa del Río,51866
Estado de México,Almoloya de Alquisiras,Agua Fría,51866
Estado de México,Almoloya de Alquisiras,Los Ranchos,51866
Estado de México,Almoloya de Alquisiras,Progreso los Hernández (Colonia los Hernández),51867
Estado de México,Almoloya de Alquisiras,Buenos Aires,51867
Estado de México,Almoloya de Alquisiras,San José Tizates,51867
Estado de México,Almoloya de Alquisiras,Llano de las Casas,51867
Estado de México,Almoloya de Alquisiras,Vista Hermosa,51867
Estado de México,Almoloya de Alquisiras,San Antonio Pachuquilla,51867
Estado de México,Almoloya de Alquisiras,Cuauhtenco,51870
Estado de México,Almoloya de Alquisiras,Sexta Manzana,51874
Estado de México,Almoloya de Alquisiras,El Mirador,51874
Estado de México,Almoloya de Alquisiras,Los Pinos,51874
Estado de México,Almoloya de Alquisiras,La Lobera,51874
Estado de México,Almoloya de Alquisiras,Yerbabuena,51875
Estado de México,Almoloya de Alquisiras,Plan de Vigas,51875
Estado de México,Almoloya de Alquisiras,Los Pérez,51880
Estado de México,Almoloya de Alquisiras,Aquiapan,51880
Estado de México,Almoloya de Alquisiras,Cuevillas,51883
Estado de México,Almoloya de Alquisiras,Triguillos,51883
Estado de México,Ixtapan de la Sal,Ixtapan de la Sal,51900
Estado de México,Ixtapan de la Sal,Santa Ana,51904
Estado de México,Ixtapan de la Sal,San Pedro,51904
Estado de México,Ixtapan de la Sal,10 de Agosto,51905
Estado de México,Ixtapan de la Sal,Revolución,51905
Estado de México,Ixtapan de la Sal,Santa Catarina,51905
Estado de México,Ixtapan de la Sal,3 de Mayo,51906
Estado de México,Ixtapan de la Sal,Los Cedros,51906
Estado de México,Ixtapan de la Sal,5 de Febrero,51906
Estado de México,Ixtapan de la Sal,INFONAVIT,51906
Estado de México,Ixtapan de la Sal,Bugambilias,51907
Estado de México,Ixtapan de la Sal,Ixtapita,51907
Estado de México,Ixtapan de la Sal,San Gaspar,51907
Estado de México,Ixtapan de la Sal,El Abrojo,51910
Estado de México,Ixtapan de la Sal,Los Naranjos,51915
Estado de México,Ixtapan de la Sal,Juárez,51915
Estado de México,Ixtapan de la Sal,Santa Ana Xochuca,51915
Estado de México,Ixtapan de la Sal,San José del Arenal,51916
Estado de México,Ixtapan de la Sal,Ahuacatitlán,51916
Estado de México,Ixtapan de la Sal,El Rincón de Dios Yerbas Buenas,51916
Estado de México,Ixtapan de la Sal,La Falda,51916
Estado de México,Ixtapan de la Sal,Yerbas Buenas,51916
Estado de México,Ixtapan de la Sal,San Miguel Laderas,51916
Estado de México,Ixtapan de la Sal,Plan de San Miguel,51916
Estado de México,Ixtapan de la Sal,Palo Blanco,51917
Estado de México,Ixtapan de la Sal,Llano de San Diego,51917
Estado de México,Ixtapan de la Sal,San Diego Alcalá,51917
Estado de México,Ixtapan de la Sal,Llano de la Unión,51917
Estado de México,Ixtapan de la Sal,El Progreso,51917
Estado de México,Ixtapan de la Sal,San Pedro Tlacochaca,51920
Estado de México,Ixtapan de la Sal,Tlacochaca,51920
Estado de México,Ixtapan de la Sal,Portezuelos Uno (San Andrés),51920
Estado de México,Ixtapan de la Sal,Yautepec,51923
Estado de México,Ixtapan de la Sal,Portezuelos Dos,51923
Estado de México,Ixtapan de la Sal,Ixtamil,51924
Estado de México,Ixtapan de la Sal,El Salitre,51924
Estado de México,Ixtapan de la Sal,San Diego,51924
Estado de México,Ixtapan de la Sal,Malinaltenango,51930
Estado de México,Ixtapan de la Sal,Puerta Grande,51933
Estado de México,Ixtapan de la Sal,El Refugio,51933
Estado de México,Ixtapan de la Sal,El Arenal de las Ollas,51933
Estado de México,Ixtapan de la Sal,San Pedro Tecomatepec,51933
Estado de México,Ixtapan de la Sal,San Alejo,51933
Estado de México,Ixtapan de la Sal,Coaxusco,51936
Estado de México,Ixtapan de la Sal,Mesón Nuevo,51937
Estado de México,Tonatico,Portón de Sueño,51950
Estado de México,Tonatico,San Sebastián,51950
Estado de México,Tonatico,Santa María Sur,51950
Estado de México,Tonatico,San Felipe,51950
Estado de México,Tonatico,San Gaspar,51950
Estado de México,Tonatico,Tonatico,51950
Estado de México,Tonatico,Santa María Norte,51950
Estado de México,Tonatico,Paso de San Juan,51953
Estado de México,Tonatico,San Isidro,51954
Estado de México,Tonatico,Comunidad,51955
Estado de México,Tonatico,San Miguel,51955
Estado de México,Tonatico,Pueblo Viejo,51955
Estado de México,Tonatico,El Rincón,51956
Estado de México,Tonatico,Trapiche,51956
Estado de México,Tonatico,Los Amates (San José de los Amates),51959
Estado de México,Tonatico,Tlacopan,51960
Estado de México,Tonatico,San Bartolo,51963
Estado de México,Tonatico,La Audiencia,51963
Estado de México,Tonatico,Salinas,51964
Estado de México,Tonatico,El Terrero,51964
Estado de México,Tonatico,El Zapote,51970
Estado de México,Tonatico,La Puerta de Santiago,51973
Estado de México,Tonatico,Ojo de Agua,51974
Estado de México,Tonatico,Colixtlahuacán,51974
Estado de México,Tonatico,El Remate,51975
Estado de México,Tonatico,Llano de Solidaridad,51976
Estado de México,Tonatico,La Vega,51977
Estado de México,Zumpahuacán,San Miguel,51980
Estado de México,Zumpahuacán,San Miguel,51980
Estado de México,Zumpahuacán,Santa Ana,51980
Estado de México,Zumpahuacán,San Agustín,51980
Estado de México,Zumpahuacán,San Pedro Guadalupe,51980
Estado de México,Zumpahuacán,La Cabecera,51980
Estado de México,Zumpahuacán,La Ascención,51980
Estado de México,Zumpahuacán,San Mateo,51980
Estado de México,Zumpahuacán,Zumpahuacan,51980
Estado de México,Zumpahuacán,San Juan,51980
Estado de México,Zumpahuacán,Guadalupe Ahuacatlán,51984
Estado de México,Zumpahuacán,San Nicolás Palo Dulce,51984
Estado de México,Zumpahuacán,Llano del Copal,51985
Estado de México,Zumpahuacán,Santiaguito,51985
Estado de México,Zumpahuacán,San Pablo Tejalpa,51986
Estado de México,Zumpahuacán,San Miguel Atiopa,51986
Estado de México,Zumpahuacán,Santa Catarina,51986
Estado de México,Zumpahuacán,San Antonio Guadalupe,51987
Estado de México,Zumpahuacán,San José Tecontla,51987
Estado de México,Zumpahuacán,Guadalupe Tlapizalco,51988
Estado de México,Zumpahuacán,Santa Cruz los Pilares,51989
Estado de México,Zumpahuacán,San Gaspar,51990
Estado de México,Zumpahuacán,Santa María la Asunción,51994
Estado de México,Zumpahuacán,San Mateo Despoblado,51994
Estado de México,Zumpahuacán,Chiapa San Isidro,51995
Estado de México,Zumpahuacán,San Pedro Guadalupe (Despoblado),51995
Estado de México,Zumpahuacán,Santa Ana Despoblado,51995
Estado de México,Zumpahuacán,Guadalupe Chiltamalco,51995
Estado de México,Zumpahuacán,Santa Cruz Atempa,51995
Estado de México,Zumpahuacán,Ahuatzingo,51996
Estado de México,Zumpahuacán,El Zapote,51997
Estado de México,Zumpahuacán,Guadalupe Victoria,51997
Estado de México,Zumpahuacán,El Tamarindo,51997
Estado de México,Lerma,Lerma de Villada Centro,52000
Estado de México,Lerma,La Mota,52004
Estado de México,Lerma,Cideco,52004
Estado de México,Lerma,Parque industrial Cerrillo II,52004
Estado de México,Lerma,Corredor Industrial Toluca Lerma,52004
Estado de México,Lerma,Ejidal Emiliano Zapata,52004
Estado de México,Lerma,Santa Clara,52004
Estado de México,Lerma,Guadalupe la Ciénega,52004
Estado de México,Lerma,Isidro Fabela,52004
Estado de México,Lerma,INFONAVIT,52004
Estado de México,Lerma,Los Cedros 400,52004
Estado de México,Lerma,Auris,52004
Estado de México,Lerma,Parque industrial Cerrillo I,52004
Estado de México,Lerma,Nueva Ameyalco,52004
Estado de México,Lerma,San Isidro,52004
Estado de México,Lerma,El Porvenir ll,52004
Estado de México,Lerma,Valle de Lerma,52004
Estado de México,Lerma,La Bomba,52004
Estado de México,Lerma,El Panteón,52005
Estado de México,Lerma,Amomolulco,52005
Estado de México,Lerma,Rincón de los Encinos,52005
Estado de México,Lerma,San José el Llanito,52005
Estado de México,Lerma,Club de Golf los Encinos,52005
Estado de México,Lerma,Los Olivos,52005
Estado de México,Lerma,Residencial Tirés,52005
Estado de México,Lerma,Valle de Encinos,52005
Estado de México,Lerma,La Estación,52006
Estado de México,Lerma,El Calvario la Merced,52006
Estado de México,Lerma,El Pocito,52006
Estado de México,Lerma,Adolfo López Mateos,52006
Estado de México,Lerma,La Loma,52010
Estado de México,Lerma,San Pablo,52010
